HourUTC,wind_speed [m/s],temperature [C],pressure [hPa],wind_direction [degress]
2022-02-01 02:00:00,3.4,0.3,1007.1,254.0
2022-02-01 03:00:00,4.0,0.4,1006.7,268.0
2022-02-01 04:00:00,3.6,0.2,1006.5,266.0
2022-02-01 05:00:00,3.6,0.0,1005.6,262.0
2022-02-01 06:00:00,3.3,0.3,1005.2,258.0
2022-02-01 07:00:00,4.7,1.1,1004.4,256.0
2022-02-01 08:00:00,4.0,1.5,1003.4,250.0
2022-02-01 09:00:00,3.6,1.4,1001.7,219.0
2022-02-01 10:00:00,3.8,1.5,999.5,205.0
2022-02-01 11:00:00,4.9,1.5,996.6,199.0
2022-02-01 12:00:00,5.8,1.9,993.7,197.0
2022-02-01 13:00:00,4.6,3.3,991.4,226.0
2022-02-01 14:00:00,6.9,5.4,990.2,276.0
2022-02-01 15:00:00,8.3,5.8,989.5,277.0
2022-02-01 16:00:00,9.1,5.9,989.5,286.0
2022-02-01 17:00:00,9.4,5.8,989.7,289.0
2022-02-01 18:00:00,10.2,5.8,989.9,297.0
2022-02-01 19:00:00,10.4,5.6,990.5,305.0
2022-02-01 20:00:00,9.9,5.2,991.5,306.0
2022-02-01 21:00:00,7.9,5.0,992.3,308.0
2022-02-01 22:00:00,6.2,4.6,993.0,310.0
2022-02-01 23:00:00,5.6,4.6,993.5,297.0
2022-02-02 00:00:00,7.1,4.7,993.7,292.0
2022-02-02 01:00:00,7.6,4.7,994.2,293.0
2022-02-02 02:00:00,7.4,4.8,994.3,290.0
2022-02-02 03:00:00,8.2,4.8,994.8,299.0
2022-02-02 04:00:00,7.8,4.6,995.7,307.0
2022-02-02 05:00:00,7.0,4.1,997.1,322.0
2022-02-02 06:00:00,7.1,3.1,998.9,326.0
2022-02-02 07:00:00,6.2,2.4,1001.2,339.0
2022-02-02 08:00:00,7.1,2.0,1003.3,337.0
2022-02-02 09:00:00,7.2,1.3,1005.1,334.0
2022-02-02 10:00:00,7.0,1.8,1006.4,335.0
2022-02-02 11:00:00,7.5,2.3,1007.7,334.0
2022-02-02 12:00:00,6.8,2.5,1008.9,328.0
2022-02-02 13:00:00,5.4,2.6,1009.9,322.0
2022-02-02 14:00:00,4.1,2.6,1010.9,312.0
2022-02-02 15:00:00,2.6,2.3,1011.7,294.0
2022-02-02 16:00:00,2.3,1.8,1012.5,260.0
2022-02-02 17:00:00,2.7,1.7,1012.9,276.0
2022-02-02 18:00:00,3.5,1.4,1013.7,289.0
2022-02-02 19:00:00,2.0,0.2,1014.0,257.0
2022-02-02 20:00:00,2.2,-0.1,1014.1,226.0
2022-02-02 21:00:00,2.4,0.6,1014.1,225.0
2022-02-02 22:00:00,2.9,1.5,1013.8,222.0
2022-02-02 23:00:00,3.9,1.8,1013.5,219.0
2022-02-03 00:00:00,3.7,2.5,1013.4,236.0
2022-02-03 01:00:00,3.3,2.8,1013.4,264.0
2022-02-03 02:00:00,4.5,3.4,1013.2,267.0
2022-02-03 03:00:00,3.7,3.6,1013.2,263.0
2022-02-03 04:00:00,2.5,3.5,1013.0,249.0
2022-02-03 05:00:00,2.2,3.5,1012.5,223.0
2022-02-03 06:00:00,3.2,3.7,1012.1,215.0
2022-02-03 07:00:00,3.5,3.7,1011.9,213.0
2022-02-03 08:00:00,4.3,3.9,1011.3,202.0
2022-02-03 09:00:00,4.2,4.0,1010.8,186.0
2022-02-03 10:00:00,4.6,4.2,1010.0,179.0
2022-02-03 11:00:00,4.7,4.6,1009.1,198.0
2022-02-03 12:00:00,4.8,5.0,1008.3,213.0
2022-02-03 13:00:00,4.6,5.6,1007.7,225.0
2022-02-03 14:00:00,4.1,6.2,1007.3,232.0
2022-02-03 15:00:00,4.6,6.4,1006.9,237.0
2022-02-03 16:00:00,4.1,6.3,1006.7,237.0
2022-02-03 17:00:00,4.2,6.2,1006.6,240.0
2022-02-03 18:00:00,4.5,6.0,1006.4,236.0
2022-02-03 19:00:00,4.6,5.9,1006.3,237.0
2022-02-03 20:00:00,4.0,5.9,1006.0,233.0
2022-02-03 21:00:00,4.0,5.8,1005.8,230.0
2022-02-03 22:00:00,4.1,5.6,1005.8,232.0
2022-02-03 23:00:00,3.0,5.6,1005.6,226.0
2022-02-04 00:00:00,3.4,5.5,1005.7,221.0
2022-02-04 01:00:00,3.2,5.4,1005.4,217.0
2022-02-04 02:00:00,2.9,5.4,1004.9,220.0
2022-02-04 03:00:00,3.5,5.3,1004.4,216.0
2022-02-04 04:00:00,3.8,5.4,1004.0,214.0
2022-02-04 05:00:00,4.7,5.5,1003.4,211.0
2022-02-04 06:00:00,5.2,5.6,1002.8,208.0
2022-02-04 07:00:00,6.6,5.8,1002.6,211.0
2022-02-04 08:00:00,7.1,5.8,1002.1,214.0
2022-02-04 09:00:00,7.5,5.9,1001.6,215.0
2022-02-04 10:00:00,7.8,6.1,1000.7,217.0
2022-02-04 11:00:00,8.0,6.3,999.7,217.0
2022-02-04 12:00:00,7.9,6.3,998.7,214.0
2022-02-04 13:00:00,7.8,6.3,997.6,211.0
2022-02-04 14:00:00,7.7,6.2,996.7,212.0
2022-02-04 15:00:00,7.5,6.2,995.9,219.0
2022-02-04 16:00:00,7.1,5.5,995.6,247.0
2022-02-04 17:00:00,6.2,3.1,996.2,305.0
2022-02-04 18:00:00,5.4,1.2,996.9,308.0
2022-02-04 19:00:00,4.1,1.0,997.5,304.0
2022-02-04 20:00:00,3.4,1.4,997.9,275.0
2022-02-04 21:00:00,4.6,2.0,998.6,268.0
2022-02-04 22:00:00,5.5,2.1,999.3,271.0
2022-02-04 23:00:00,5.1,1.9,1000.0,263.0
2022-02-05 00:00:00,5.1,1.8,1000.7,259.0
2022-02-05 01:00:00,5.3,2.0,1001.2,252.0
2022-02-05 02:00:00,5.1,2.0,1001.7,255.0
2022-02-05 03:00:00,5.3,2.0,1002.3,260.0
2022-02-05 04:00:00,5.5,1.8,1002.9,260.0
2022-02-05 05:00:00,5.2,1.6,1003.4,250.0
2022-02-05 06:00:00,6.2,1.8,1004.0,253.0
2022-02-05 07:00:00,6.9,2.2,1004.8,261.0
2022-02-05 08:00:00,7.0,3.1,1005.6,262.0
2022-02-05 09:00:00,7.6,3.9,1006.1,262.0
2022-02-05 10:00:00,8.0,4.8,1006.2,261.0
2022-02-05 11:00:00,9.3,5.3,1006.3,266.0
2022-02-05 12:00:00,8.5,4.8,1006.3,262.0
2022-02-05 13:00:00,7.7,4.9,1006.3,254.0
2022-02-05 14:00:00,7.6,4.9,1006.0,248.0
2022-02-05 15:00:00,7.7,4.4,1005.7,250.0
2022-02-05 16:00:00,6.6,4.0,1005.4,243.0
2022-02-05 17:00:00,6.9,4.1,1005.0,234.0
2022-02-05 18:00:00,7.4,4.2,1003.8,229.0
2022-02-05 19:00:00,9.5,4.3,1002.7,227.0
2022-02-05 20:00:00,9.9,4.1,1001.4,223.0
2022-02-05 21:00:00,9.5,3.9,1000.1,220.0
2022-02-05 22:00:00,9.6,4.0,998.6,222.0
2022-02-05 23:00:00,9.1,4.5,997.3,225.0
2022-02-06 00:00:00,8.1,5.1,996.1,228.0
2022-02-06 01:00:00,7.4,5.4,995.1,229.0
2022-02-06 02:00:00,6.8,5.7,994.2,236.0
2022-02-06 03:00:00,6.3,5.8,993.4,239.0
2022-02-06 04:00:00,5.5,5.5,992.9,246.0
2022-02-06 05:00:00,6.0,5.0,992.5,250.0
2022-02-06 06:00:00,5.2,4.4,992.3,259.0
2022-02-06 07:00:00,4.7,4.1,992.1,247.0
2022-02-06 08:00:00,5.7,4.6,991.8,244.0
2022-02-06 09:00:00,6.2,5.2,991.3,245.0
2022-02-06 10:00:00,5.7,5.3,990.4,235.0
2022-02-06 11:00:00,5.5,5.5,989.4,228.0
2022-02-06 12:00:00,4.9,5.8,988.0,240.0
2022-02-06 13:00:00,4.8,5.2,986.9,241.0
2022-02-06 14:00:00,4.5,3.2,986.5,264.0
2022-02-06 15:00:00,4.3,2.9,986.4,267.0
2022-02-06 16:00:00,4.5,2.5,986.7,268.0
2022-02-06 17:00:00,4.5,2.4,986.9,268.0
2022-02-06 18:00:00,3.5,1.8,987.2,276.0
2022-02-06 19:00:00,3.1,1.6,987.7,296.0
2022-02-06 20:00:00,2.8,0.6,987.9,268.0
2022-02-06 21:00:00,3.8,0.6,988.4,272.0
2022-02-06 22:00:00,4.5,0.6,989.2,275.0
2022-02-06 23:00:00,5.2,0.8,990.2,279.0
2022-02-07 00:00:00,5.6,1.1,991.4,284.0
2022-02-07 01:00:00,5.5,0.9,992.7,287.0
2022-02-07 02:00:00,6.5,1.2,993.9,287.0
2022-02-07 03:00:00,6.4,1.4,995.3,289.0
2022-02-07 04:00:00,6.2,1.6,996.5,286.0
2022-02-07 05:00:00,7.1,2.0,997.9,295.0
2022-02-07 06:00:00,7.8,2.4,999.4,304.0
2022-02-07 07:00:00,8.4,2.7,1001.0,301.0
2022-02-07 08:00:00,8.5,3.3,1002.4,302.0
2022-02-07 09:00:00,9.5,4.0,1003.8,302.0
2022-02-07 10:00:00,10.5,4.5,1005.1,302.0
2022-02-07 11:00:00,10.7,5.0,1006.4,306.0
2022-02-07 12:00:00,10.4,5.2,1007.4,304.0
2022-02-07 13:00:00,10.2,5.5,1008.5,305.0
2022-02-07 14:00:00,9.2,5.4,1009.9,305.0
2022-02-07 15:00:00,7.8,4.7,1011.0,307.0
2022-02-07 16:00:00,7.6,4.2,1012.1,304.0
2022-02-07 17:00:00,6.4,3.7,1013.3,295.0
2022-02-07 18:00:00,6.2,3.5,1014.4,289.0
2022-02-07 19:00:00,6.0,3.4,1015.4,289.0
2022-02-07 20:00:00,6.4,3.6,1016.1,287.0
2022-02-07 21:00:00,6.0,3.8,1016.4,283.0
2022-02-07 22:00:00,4.8,3.5,1016.6,261.0
2022-02-07 23:00:00,3.7,2.9,1016.5,232.0
2022-02-08 00:00:00,4.4,3.0,1016.0,238.0
2022-02-08 01:00:00,4.5,3.6,1015.2,231.0
2022-02-08 02:00:00,5.6,4.1,1014.0,234.0
2022-02-08 03:00:00,6.5,4.2,1013.0,231.0
2022-02-08 04:00:00,6.3,4.5,1012.1,235.0
2022-02-08 05:00:00,6.7,5.4,1011.0,240.0
2022-02-08 06:00:00,8.0,6.5,1010.4,253.0
2022-02-08 07:00:00,8.7,7.0,1010.5,260.0
2022-02-08 08:00:00,7.7,7.2,1010.7,260.0
2022-02-08 09:00:00,7.6,7.4,1010.9,265.0
2022-02-08 10:00:00,8.7,7.6,1011.2,281.0
2022-02-08 11:00:00,8.0,8.2,1011.5,282.0
2022-02-08 12:00:00,9.1,8.4,1012.5,291.0
2022-02-08 13:00:00,8.6,8.3,1013.2,293.0
2022-02-08 14:00:00,8.0,8.0,1013.9,288.0
2022-02-08 15:00:00,6.1,7.0,1014.6,284.0
2022-02-08 16:00:00,5.1,6.7,1015.0,270.0
2022-02-08 17:00:00,4.6,6.0,1015.5,269.0
2022-02-08 18:00:00,4.4,5.6,1016.0,265.0
2022-02-08 19:00:00,5.5,5.5,1016.4,265.0
2022-02-08 20:00:00,5.8,4.9,1016.8,268.0
2022-02-08 21:00:00,5.8,4.5,1017.2,262.0
2022-02-08 22:00:00,5.2,4.3,1017.6,258.0
2022-02-08 23:00:00,5.1,4.6,1017.7,254.0
2022-02-09 00:00:00,4.1,4.4,1017.5,248.0
2022-02-09 01:00:00,3.7,4.6,1017.4,238.0
2022-02-09 02:00:00,3.5,4.5,1016.8,229.0
2022-02-09 03:00:00,3.1,4.8,1016.2,222.0
2022-02-09 04:00:00,3.7,5.5,1015.5,218.0
2022-02-09 05:00:00,3.9,6.1,1014.9,234.0
2022-02-09 06:00:00,4.0,6.4,1014.7,235.0
2022-02-09 07:00:00,4.7,6.6,1014.2,237.0
2022-02-09 08:00:00,5.2,7.0,1013.9,235.0
2022-02-09 09:00:00,6.0,7.0,1013.5,234.0
2022-02-09 10:00:00,6.7,7.1,1013.2,240.0
2022-02-09 11:00:00,8.3,7.5,1013.3,258.0
2022-02-09 12:00:00,8.7,8.1,1013.3,264.0
2022-02-09 13:00:00,8.7,8.1,1013.5,268.0
2022-02-09 14:00:00,8.4,7.9,1013.8,269.0
2022-02-09 15:00:00,7.2,7.1,1014.1,265.0
2022-02-09 16:00:00,6.1,6.4,1014.5,262.0
2022-02-09 17:00:00,5.0,5.7,1015.2,268.0
2022-02-09 18:00:00,5.0,5.4,1015.7,271.0
2022-02-09 19:00:00,4.6,4.7,1016.1,267.0
2022-02-09 20:00:00,3.9,4.2,1016.4,255.0
2022-02-09 21:00:00,4.0,3.6,1016.6,255.0
2022-02-09 22:00:00,3.6,3.3,1016.8,247.0
2022-02-09 23:00:00,3.5,2.7,1016.6,238.0
2022-02-10 00:00:00,3.6,2.6,1016.4,236.0
2022-02-10 01:00:00,3.5,2.7,1016.2,240.0
2022-02-10 02:00:00,2.8,2.5,1015.7,237.0
2022-02-10 03:00:00,3.6,2.6,1015.1,232.0
2022-02-10 04:00:00,3.6,2.6,1014.6,229.0
2022-02-10 05:00:00,3.6,3.0,1014.2,233.0
2022-02-10 06:00:00,4.2,3.4,1014.0,238.0
2022-02-10 07:00:00,3.5,3.5,1013.9,234.0
2022-02-10 08:00:00,3.8,4.1,1013.7,240.0
2022-02-10 09:00:00,4.6,4.7,1013.5,251.0
2022-02-10 10:00:00,4.8,5.0,1013.4,259.0
2022-02-10 11:00:00,5.5,5.5,1012.9,267.0
2022-02-10 12:00:00,6.0,5.6,1012.5,270.0
2022-02-10 13:00:00,5.8,5.6,1012.1,271.0
2022-02-10 14:00:00,5.7,5.3,1012.3,267.0
2022-02-10 15:00:00,5.0,4.4,1012.5,266.0
2022-02-10 16:00:00,3.1,3.1,1012.7,261.0
2022-02-10 17:00:00,3.4,2.7,1013.1,253.0
2022-02-10 18:00:00,3.2,2.2,1013.4,249.0
2022-02-10 19:00:00,3.7,2.1,1013.5,249.0
2022-02-10 20:00:00,3.6,1.8,1013.7,249.0
2022-02-10 21:00:00,3.6,1.6,1013.8,245.0
2022-02-10 22:00:00,3.5,1.4,1013.8,243.0
2022-02-10 23:00:00,3.5,1.1,1014.0,243.0
2022-02-11 00:00:00,3.6,0.8,1013.9,245.0
2022-02-11 01:00:00,3.1,0.6,1013.8,243.0
2022-02-11 02:00:00,2.4,0.2,1013.6,242.0
2022-02-11 03:00:00,1.4,-0.1,1013.9,241.0
2022-02-11 04:00:00,1.7,-0.2,1014.1,213.0
2022-02-11 05:00:00,2.1,0.2,1014.3,222.0
2022-02-11 06:00:00,1.9,0.3,1014.7,242.0
2022-02-11 07:00:00,2.5,1.1,1015.6,255.0
2022-02-11 08:00:00,2.7,1.8,1016.5,256.0
2022-02-11 09:00:00,4.1,2.9,1017.2,271.0
2022-02-11 10:00:00,5.4,3.7,1018.3,301.0
2022-02-11 11:00:00,6.7,3.9,1019.2,322.0
2022-02-11 12:00:00,7.7,4.0,1020.0,331.0
2022-02-11 13:00:00,8.5,3.7,1021.1,328.0
2022-02-11 14:00:00,7.7,3.2,1022.4,326.0
2022-02-11 15:00:00,6.2,2.6,1023.8,323.0
2022-02-11 16:00:00,4.8,1.7,1024.8,316.0
2022-02-11 17:00:00,3.3,0.2,1025.9,293.0
2022-02-11 18:00:00,2.8,-0.6,1027.0,272.0
2022-02-11 19:00:00,2.9,-1.2,1027.7,286.0
2022-02-11 20:00:00,3.3,-1.2,1028.4,288.0
2022-02-11 21:00:00,2.6,-1.5,1028.8,284.0
2022-02-11 22:00:00,1.9,-1.8,1029.0,251.0
2022-02-11 23:00:00,2.5,-1.8,1029.3,246.0
2022-02-12 00:00:00,2.8,-1.9,1029.3,238.0
2022-02-12 01:00:00,3.2,-1.1,1029.3,245.0
2022-02-12 02:00:00,3.4,-1.0,1029.3,241.0
2022-02-12 03:00:00,3.7,-1.1,1028.9,237.0
2022-02-12 04:00:00,3.0,-1.7,1028.8,227.0
2022-02-12 05:00:00,3.8,-1.2,1028.3,225.0
2022-02-12 06:00:00,3.9,-0.8,1027.9,220.0
2022-02-12 07:00:00,3.7,-0.3,1027.7,205.0
2022-02-12 08:00:00,4.7,1.1,1027.5,205.0
2022-02-12 09:00:00,5.8,2.3,1027.3,211.0
2022-02-12 10:00:00,6.2,3.0,1026.7,215.0
2022-02-12 11:00:00,6.7,3.4,1025.8,219.0
2022-02-12 12:00:00,6.7,3.5,1024.8,217.0
2022-02-12 13:00:00,6.7,3.3,1024.1,218.0
2022-02-12 14:00:00,6.2,3.1,1023.4,213.0
2022-02-12 15:00:00,6.2,2.7,1022.5,205.0
2022-02-12 16:00:00,5.4,2.2,1022.0,198.0
2022-02-12 17:00:00,6.0,2.0,1021.6,196.0
2022-02-12 18:00:00,6.8,2.1,1020.9,197.0
2022-02-12 19:00:00,6.3,2.1,1020.1,195.0
2022-02-12 20:00:00,6.3,2.1,1019.1,198.0
2022-02-12 21:00:00,6.4,2.2,1018.3,193.0
2022-02-12 22:00:00,5.9,2.1,1017.7,195.0
2022-02-12 23:00:00,6.0,2.0,1016.9,198.0
2022-02-13 00:00:00,6.4,1.9,1015.8,197.0
2022-02-13 01:00:00,6.6,2.0,1014.9,204.0
2022-02-13 02:00:00,6.5,1.9,1014.0,208.0
2022-02-13 03:00:00,6.3,1.8,1013.1,207.0
2022-02-13 04:00:00,6.3,1.4,1012.4,202.0
2022-02-13 05:00:00,5.6,1.1,1012.2,210.0
2022-02-13 06:00:00,6.1,1.4,1011.5,204.0
2022-02-13 07:00:00,6.0,1.5,1011.4,205.0
2022-02-13 08:00:00,5.8,1.9,1011.4,212.0
2022-02-13 09:00:00,6.2,2.5,1010.9,208.0
2022-02-13 10:00:00,6.6,3.1,1010.3,208.0
2022-02-13 11:00:00,6.5,3.6,1009.7,207.0
2022-02-13 12:00:00,6.7,4.0,1009.1,214.0
2022-02-13 13:00:00,6.3,4.1,1008.7,219.0
2022-02-13 14:00:00,5.9,4.0,1008.1,215.0
2022-02-13 15:00:00,4.9,3.9,1007.6,202.0
2022-02-13 16:00:00,4.4,3.7,1007.2,196.0
2022-02-13 17:00:00,4.4,3.6,1006.7,188.0
2022-02-13 18:00:00,4.4,3.6,1006.1,183.0
2022-02-13 19:00:00,4.7,3.5,1005.3,183.0
2022-02-13 20:00:00,5.1,3.6,1004.8,189.0
2022-02-13 21:00:00,3.9,3.6,1004.1,180.0
2022-02-13 22:00:00,3.5,3.4,1003.5,166.0
2022-02-13 23:00:00,4.9,4.3,1003.0,184.0
2022-02-14 00:00:00,5.7,4.7,1002.2,191.0
2022-02-14 01:00:00,5.9,5.0,1001.3,196.0
2022-02-14 02:00:00,6.1,5.1,1000.2,193.0
2022-02-14 03:00:00,5.6,5.2,999.4,192.0
2022-02-14 04:00:00,5.3,5.2,998.7,188.0
2022-02-14 05:00:00,5.6,5.4,998.5,189.0
2022-02-14 06:00:00,5.0,5.6,998.4,187.0
2022-02-14 07:00:00,6.0,6.0,998.3,193.0
2022-02-14 08:00:00,5.4,6.4,998.3,185.0
2022-02-14 09:00:00,5.4,6.9,998.2,184.0
2022-02-14 10:00:00,6.5,7.7,998.0,194.0
2022-02-14 11:00:00,6.4,8.0,997.9,195.0
2022-02-14 12:00:00,6.2,8.0,997.7,195.0
2022-02-14 13:00:00,6.1,8.4,997.7,197.0
2022-02-14 14:00:00,6.0,8.8,997.8,197.0
2022-02-14 15:00:00,5.9,8.8,998.2,205.0
2022-02-14 16:00:00,5.4,7.8,998.7,205.0
2022-02-14 17:00:00,4.6,7.1,999.3,197.0
2022-02-14 18:00:00,4.0,6.6,999.7,197.0
2022-02-14 19:00:00,4.8,6.9,1000.2,215.0
2022-02-14 20:00:00,3.9,6.0,1000.5,211.0
2022-02-14 21:00:00,4.0,5.5,1000.4,213.0
2022-02-14 22:00:00,3.6,4.9,1000.3,190.0
2022-02-14 23:00:00,3.9,5.1,1000.2,187.0
2022-02-15 00:00:00,4.8,5.1,999.7,185.0
2022-02-15 01:00:00,5.6,5.0,999.1,185.0
2022-02-15 02:00:00,7.0,5.5,998.5,191.0
2022-02-15 03:00:00,8.8,5.8,998.4,204.0
2022-02-15 04:00:00,8.8,5.5,998.5,213.0
2022-02-15 05:00:00,7.6,5.4,999.2,227.0
2022-02-15 06:00:00,6.6,5.4,1000.1,236.0
2022-02-15 07:00:00,6.3,5.4,1001.3,246.0
2022-02-15 08:00:00,7.1,5.4,1002.2,254.0
2022-02-15 09:00:00,7.3,5.5,1003.1,255.0
2022-02-15 10:00:00,7.3,5.9,1003.8,253.0
2022-02-15 11:00:00,7.0,6.4,1004.3,252.0
2022-02-15 12:00:00,6.7,5.9,1004.5,247.0
2022-02-15 13:00:00,6.8,6.8,1004.5,234.0
2022-02-15 14:00:00,6.6,6.4,1004.5,234.0
2022-02-15 15:00:00,5.3,5.8,1004.0,219.0
2022-02-15 16:00:00,5.2,5.4,1003.7,212.0
2022-02-15 17:00:00,4.6,5.1,1003.1,194.0
2022-02-15 18:00:00,5.1,4.7,1002.4,181.0
2022-02-15 19:00:00,6.5,4.9,1001.1,180.0
2022-02-15 20:00:00,7.7,5.3,1000.1,187.0
2022-02-15 21:00:00,9.1,4.6,998.7,195.0
2022-02-15 22:00:00,9.5,4.2,997.5,201.0
2022-02-15 23:00:00,9.0,4.2,997.0,215.0
2022-02-16 00:00:00,7.6,4.5,996.9,228.0
2022-02-16 01:00:00,6.1,4.4,996.9,231.0
2022-02-16 02:00:00,5.1,4.2,996.5,227.0
2022-02-16 03:00:00,4.6,4.0,996.3,220.0
2022-02-16 04:00:00,4.5,4.0,996.1,214.0
2022-02-16 05:00:00,4.4,3.8,995.5,216.0
2022-02-16 06:00:00,4.4,3.9,994.7,211.0
2022-02-16 07:00:00,4.5,4.3,993.8,200.0
2022-02-16 08:00:00,4.7,4.7,992.7,196.0
2022-02-16 09:00:00,4.9,4.4,991.2,200.0
2022-02-16 10:00:00,3.7,3.9,988.9,156.0
2022-02-16 11:00:00,4.7,4.1,985.9,130.0
2022-02-16 12:00:00,6.8,4.8,982.6,140.0
2022-02-16 13:00:00,6.9,6.1,979.9,192.0
2022-02-16 14:00:00,8.0,7.9,979.1,236.0
2022-02-16 15:00:00,8.4,8.4,979.2,246.0
2022-02-16 16:00:00,8.1,8.2,979.1,239.0
2022-02-16 17:00:00,9.3,8.1,978.6,236.0
2022-02-16 18:00:00,10.0,8.0,978.0,235.0
2022-02-16 19:00:00,8.3,7.9,977.4,234.0
2022-02-16 20:00:00,7.7,7.8,975.3,224.0
2022-02-16 21:00:00,8.0,7.7,972.1,209.0
2022-02-16 22:00:00,9.9,8.1,969.9,222.0
2022-02-16 23:00:00,11.3,8.5,968.5,242.0
2022-02-17 00:00:00,14.7,7.4,968.1,259.0
2022-02-17 01:00:00,12.2,5.2,968.9,273.0
2022-02-17 02:00:00,9.5,5.0,969.2,268.0
2022-02-17 03:00:00,9.0,5.8,969.4,265.0
2022-02-17 04:00:00,11.3,6.1,969.9,270.0
2022-02-17 05:00:00,10.8,5.6,971.0,280.0
2022-02-17 06:00:00,8.7,3.6,973.6,310.0
2022-02-17 07:00:00,8.9,3.5,976.2,308.0
2022-02-17 08:00:00,9.5,3.5,978.9,309.0
2022-02-17 09:00:00,9.6,3.9,981.4,309.0
2022-02-17 10:00:00,9.8,4.6,983.7,303.0
2022-02-17 11:00:00,10.1,5.1,985.5,293.0
2022-02-17 12:00:00,8.8,5.5,986.3,277.0
2022-02-17 13:00:00,9.1,5.5,986.9,271.0
2022-02-17 14:00:00,8.4,5.8,987.7,276.0
2022-02-17 15:00:00,8.8,5.4,988.6,274.0
2022-02-17 16:00:00,9.0,4.9,989.5,274.0
2022-02-17 17:00:00,7.4,4.5,990.2,270.0
2022-02-17 18:00:00,6.6,4.4,990.4,260.0
2022-02-17 19:00:00,7.9,3.8,991.3,275.0
2022-02-17 20:00:00,8.7,3.7,992.6,284.0
2022-02-17 21:00:00,8.5,4.2,993.7,278.0
2022-02-17 22:00:00,9.3,4.4,994.6,274.0
2022-02-17 23:00:00,9.7,4.4,995.5,272.0
2022-02-18 00:00:00,10.4,4.2,996.3,272.0
2022-02-18 01:00:00,10.9,3.9,997.0,274.0
2022-02-18 02:00:00,8.8,3.6,997.7,270.0
2022-02-18 03:00:00,8.2,3.6,997.9,272.0
2022-02-18 04:00:00,7.1,3.4,998.4,271.0
2022-02-18 05:00:00,6.0,3.0,998.7,258.0
2022-02-18 06:00:00,6.2,3.1,998.9,255.0
2022-02-18 07:00:00,6.6,3.7,998.9,258.0
2022-02-18 08:00:00,5.5,4.2,999.0,250.0
2022-02-18 09:00:00,5.0,4.8,998.7,245.0
2022-02-18 10:00:00,4.6,4.9,997.4,231.0
2022-02-18 11:00:00,4.5,4.8,996.0,211.0
2022-02-18 12:00:00,4.4,4.4,994.0,190.0
2022-02-18 13:00:00,5.6,3.7,991.8,170.0
2022-02-18 14:00:00,7.6,1.9,988.7,150.0
2022-02-18 15:00:00,8.2,0.6,985.3,138.0
2022-02-18 16:00:00,8.9,1.4,981.9,139.0
2022-02-18 17:00:00,7.0,3.4,979.0,163.0
2022-02-18 18:00:00,6.5,4.9,976.9,203.0
2022-02-18 19:00:00,6.2,4.9,975.9,225.0
2022-02-18 20:00:00,6.4,4.7,974.2,212.0
2022-02-18 21:00:00,7.7,4.7,973.4,232.0
2022-02-18 22:00:00,8.1,3.4,974.7,253.0
2022-02-18 23:00:00,8.0,3.4,975.2,239.0
2022-02-19 00:00:00,9.4,4.2,975.2,239.0
2022-02-19 01:00:00,8.2,4.0,975.2,236.0
2022-02-19 02:00:00,6.8,3.7,974.9,232.0
2022-02-19 03:00:00,5.0,3.2,975.7,264.0
2022-02-19 04:00:00,10.5,3.4,978.3,282.0
2022-02-19 05:00:00,14.0,3.0,981.9,295.0
2022-02-19 06:00:00,13.4,2.9,985.9,297.0
2022-02-19 07:00:00,12.0,3.1,989.5,295.0
2022-02-19 08:00:00,11.1,3.7,992.4,291.0
2022-02-19 09:00:00,10.3,4.7,994.7,288.0
2022-02-19 10:00:00,10.4,5.4,996.8,285.0
2022-02-19 11:00:00,9.5,5.6,998.3,281.0
2022-02-19 12:00:00,8.8,5.9,999.3,270.0
2022-02-19 13:00:00,8.6,5.4,1000.3,265.0
2022-02-19 14:00:00,7.2,5.0,1001.1,256.0
2022-02-19 15:00:00,6.7,3.9,1001.6,266.0
2022-02-19 16:00:00,5.8,3.6,1001.8,245.0
2022-02-19 17:00:00,6.4,3.4,1002.0,232.0
2022-02-19 18:00:00,7.4,3.6,1001.9,237.0
2022-02-19 19:00:00,7.1,3.0,1001.7,234.0
2022-02-19 20:00:00,6.7,2.4,1001.6,236.0
2022-02-19 21:00:00,6.8,2.5,1001.4,237.0
2022-02-19 22:00:00,5.7,2.3,1001.4,238.0
2022-02-19 23:00:00,5.2,2.1,1001.0,236.0
2022-02-20 00:00:00,5.7,2.0,1000.8,238.0
2022-02-20 01:00:00,5.3,2.2,1000.9,248.0
2022-02-20 02:00:00,5.5,2.5,1000.9,251.0
2022-02-20 03:00:00,5.4,2.2,1001.0,260.0
2022-02-20 04:00:00,4.3,1.4,1001.2,260.0
2022-02-20 05:00:00,3.6,0.6,1001.4,263.0
2022-02-20 06:00:00,3.7,0.5,1001.8,261.0
2022-02-20 07:00:00,2.9,0.9,1001.8,228.0
2022-02-20 08:00:00,3.8,1.7,1001.6,223.0
2022-02-20 09:00:00,4.5,2.8,1001.1,217.0
2022-02-20 10:00:00,5.0,3.7,1000.0,202.0
2022-02-20 11:00:00,5.9,3.9,998.6,198.0
2022-02-20 12:00:00,6.6,3.6,996.8,187.0
2022-02-20 13:00:00,6.7,2.8,994.7,170.0
2022-02-20 14:00:00,7.1,1.9,992.4,167.0
2022-02-20 15:00:00,5.9,2.2,990.1,170.0
